,landmark_id,category,landmark_name,image_url,country_code,lat_long
895,895,http://commons.wikimedia.org/wiki/Category:Vittinge_kyrka,Vittinge kyrka ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"59.888333, 17.000556"
896,896,http://commons.wikimedia.org/wiki/Category:Seongnam_Sports_Complex,Seongnam Stadium ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Seongnam_Stadium_North.JPG/500px-Seongnam_Stadium_North.JPG,,"37.433128, 127.13752"
897,897,http://commons.wikimedia.org/wiki/Category:Perge,Perge ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Perge_city_overview.jpg/500px-Perge_city_overview.jpg,TR,"36.96035, 30.85369"
898,898,http://commons.wikimedia.org/wiki/Category:Lawrence_Joel_Veterans_Memorial_Coliseum,Lawrence Joel Veterans Memorial Coliseum ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Lawrence_Joel_Veterans_Memorial_Coliseum_satellite_view.png/500px-Lawrence_Joel_Veterans_Memorial_Coliseum_satellite_view.png,,
899,899,http://commons.wikimedia.org/wiki/Category:Schloss_Seggau,Schloss Seggau ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Denkmalschutz-AT.svg/500x-Denkmalschutz-AT.svg.png,,"46.7806, 15.5233"
900,900,http://commons.wikimedia.org/wiki/Category:Plattenburg_(Burg),Plattenburg castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Prignitz_07-13_img11_Plattenburg_Burg.jpg/500px-Prignitz_07-13_img11_Plattenburg_Burg.jpg,DE,"52.9582, 12.0311"
901,901,http://commons.wikimedia.org/wiki/Category:Reformierte_Kirche_Cronenberg,Reformierte Kirche Cronenberg ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Wuppertal_Cronenberg_reformiert.jpg/500px-Wuppertal_Cronenberg_reformiert.jpg,DE,"51.2055, 7.1288"
902,902,http://commons.wikimedia.org/wiki/Category:Museo_de_Arte_de_Ponce,Museo de Arte de Ponce ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Museo_de_Arte%2C_Ponce%2C_Puerto_Rico-Exterior.jpg/500px-Museo_de_Arte%2C_Ponce%2C_Puerto_Rico-Exterior.jpg,,
903,903,http://commons.wikimedia.org/wiki/Category:Hradecky_Bridge,Hradecky Bridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Hradeckega_most_Ljubljana_%281%29.JPG/500px-Hradeckega_most_Ljubljana_%281%29.JPG,SI,"46.044356, 14.50575"
904,904,http://commons.wikimedia.org/wiki/Category:St._Magnus_(Esens),St. Magnus ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Esens_Magnus_Turm.jpg/500px-Esens_Magnus_Turm.jpg,DE,"53.6475, 7.6126"
905,905,http://commons.wikimedia.org/wiki/Category:Sint-Martinuskerk_(Overijse),Saint Martin's church ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Overijse_aerial_photo_A.jpg/500px-Overijse_aerial_photo_A.jpg,BE,"50.772594, 4.538183"
906,906,http://commons.wikimedia.org/wiki/Category:Torek%C3%A4llberget,Torekällberget ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Tr%C3%A4byggnad_p%C3%A5_Torek%C3%A4llbergets_torg_S%C3%B6dert%C3%A4lje.png/500px-Tr%C3%A4byggnad_p%C3%A5_Torek%C3%A4llbergets_torg_S%C3%B6dert%C3%A4lje.png,SE,"59.1917, 17.6161"
907,907,http://commons.wikimedia.org/wiki/Category:St.-Ulrichs-Kirche_(Rastede),Saint Ulrich's Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Rastede%2C_St._Ulrich%2C_2019-10_CN-05.jpg/500px-Rastede%2C_St._Ulrich%2C_2019-10_CN-05.jpg,DE,"53.2451, 8.2001"
908,908,http://commons.wikimedia.org/wiki/Category:Baturraden,Baturraden ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,ID,"-7.312, 109.228"
909,909,http://commons.wikimedia.org/wiki/Category:Dunstaffnage_Castle,Dunstaffnage Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Dunstaffnage_Castle.jpg/500px-Dunstaffnage_Castle.jpg,,
910,910,http://commons.wikimedia.org/wiki/Category:Badesee_Wei%C3%9Flahn,Weißlahnsee ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"47.322, 11.656"
911,911,http://commons.wikimedia.org/wiki/Category:Silcher-Museum,Silcher-Museum ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Silchermuseum.JPG/500px-Silchermuseum.JPG,DE,"48.79217, 9.40299"
912,912,http://commons.wikimedia.org/wiki/Category:Potseluev_Bridge,Potseluev Bridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Ministry_of_Culture_RF.png/500x-Ministry_of_Culture_RF.png,,
913,913,http://commons.wikimedia.org/wiki/Category:Blue_Ridge_Music_Center,Blue Ridge Music Center ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Blue_Ridge_Music_Center_amphitheater.jpg/500px-Blue_Ridge_Music_Center_amphitheater.jpg,,
914,914,http://commons.wikimedia.org/wiki/Category:Maria_Opferung_(Riezlern),Maria Opferung ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"47.3582, 10.1868"
915,915,http://commons.wikimedia.org/wiki/Category:Mountain_Loop_Highway,Mountain Loop Highway ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,
916,916,http://commons.wikimedia.org/wiki/Category:Museo_Pio_Cristiano,Museo Pio Cristiano ,https://upload.wikimedia.org/wikipedia/commons/c/c2/500d.Shepherd.Vatican.Museum.jpg,IT,"41.9065, 12.4538"
917,917,http://commons.wikimedia.org/wiki/Category:Tune_ship,Tune ship ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/TuneShip.jpg/500px-TuneShip.jpg,NO,"59.2792, 11.0028"
918,918,http://commons.wikimedia.org/wiki/Category:Southern_African_Large_Telescope,Southern African Large telescope ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Southern_African_Large_Telescope.jpg/500px-Southern_African_Large_Telescope.jpg,,"-32.376, 20.8107"
919,919,http://commons.wikimedia.org/wiki/Category:Church_of_Zweeloo,Church of Zweeloo ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"52.7931, 6.73581"
920,920,http://commons.wikimedia.org/wiki/Category:Museo_de_San_Miguel_de_Azapa,Museo Arqueológico San Miguel de Azapa ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Arica075.jpg/500px-Arica075.jpg,CL,
921,921,http://commons.wikimedia.org/wiki/Category:San_Martino_di_Tours_(San_Martino_al_Cimino),,//commons.wikimedia.org/wiki/Special:CentralAutoLogin/500rt?type=1x1,,
922,922,http://commons.wikimedia.org/wiki/Category:Misra%C4%A7_Ir-Repubblika_(Valletta),Republic Square ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"35.89845, 14.51335"
923,923,http://commons.wikimedia.org/wiki/Category:Razgulyai_Palace,Razgulyai Palace ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Ministry_of_Culture_RF.png/500x-Ministry_of_Culture_RF.png,,"55.7698, 37.6705"
924,924,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_John_the_Baptist_(Babice_nad_Svitavou),Church of Saint John the Baptist ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Kostel_svat%C3%A9ho_Jana_K%C5%99titele_%28Babice_nad_Svitavou%29_02.JPG/500px-Kostel_svat%C3%A9ho_Jana_K%C5%99titele_%28Babice_nad_Svitavou%29_02.JPG,,"49.28, 16.7"
925,925,http://commons.wikimedia.org/wiki/Category:Takayama_Chikurin_En,Takayama Chikurin-en ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Takayama_chikurinen.jpg/500px-Takayama_chikurinen.jpg,JP,
926,926,http://commons.wikimedia.org/wiki/Category:Singapore_Stone,Singapore Stone ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/SingaporeStone-bwphoto.jpg/500px-SingaporeStone-bwphoto.jpg,,
927,927,http://commons.wikimedia.org/wiki/Category:Baodu_Zhai,Baodu Zhai ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"38.092, 114.262"
928,928,http://commons.wikimedia.org/wiki/Category:Great_Peace_Prayer_Tower,Dai Heiwa Kinen Tō ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Torre_da_Paz.jpg/500px-Torre_da_Paz.jpg,JP,"34.5019, 135.5858"
929,929,http://commons.wikimedia.org/wiki/Category:Butlins_Bognor,Butlins Bognor Regis ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Full_Panorama%2C_Butlins_Bognor.jpg/500px-Full_Panorama%2C_Butlins_Bognor.jpg,,
930,930,http://commons.wikimedia.org/wiki/Category:St._Mari%C3%A4_Geburt_(K%C3%B6ln-Stammheim),St. Mariä Geburt ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/K%C3%B6ln-Stammheim_St._Maria_Geburt3.jpg/500px-K%C3%B6ln-Stammheim_St._Maria_Geburt3.jpg,DE,"50.9867, 6.9854"
931,931,http://commons.wikimedia.org/wiki/Category:West_Kowloon_Waterfront_Promenade,West Kowloon Waterfront Promenade ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,"22.301, 114.155"
932,932,http://commons.wikimedia.org/wiki/Category:Dummersdorfer_Ufer,Dummersdorfer Ufer ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Dummersdorfer_Ufer_%2812%29.JPG/500px-Dummersdorfer_Ufer_%2812%29.JPG,DE,"53.9184, 10.8662"
933,933,http://commons.wikimedia.org/wiki/Category:Kopaonik,Kopaonik ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Kopaonik_zimski_pejza%C5%BE.jpg/500px-Kopaonik_zimski_pejza%C5%BE.jpg,RS,"43.2692, 20.8225"
934,934,http://commons.wikimedia.org/wiki/Category:Town_hall_of_Kortrijk,Kortrijk City Hall ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Kortrijk_Hotel_de_ville.jpg/500px-Kortrijk_Hotel_de_ville.jpg,BE,"50.82806, 3.26472"
935,935,http://commons.wikimedia.org/wiki/Category:Can_Tho_Bridge,Cần Thơ Bridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/CanThoBridge.jpg/500px-CanThoBridge.jpg,,"10.03083, 105.80583"
936,936,http://commons.wikimedia.org/wiki/Category:Lake_Ot%C3%BAn,Lake Otún ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Laguna_del_Ot%C3%BAn.jpg/500px-Laguna_del_Ot%C3%BAn.jpg,CO,
937,937,http://commons.wikimedia.org/wiki/Category:San_Roberto_Bellarmino_(Rome),San Roberto Bellarmino ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"41.9233, 12.4931"
938,938,http://commons.wikimedia.org/wiki/Category:Beaudesert_(house),Beaudesert ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Beaudesert_Ruins.jpg/500px-Beaudesert_Ruins.jpg,,
939,939,http://commons.wikimedia.org/wiki/Category:Evangelische_Kirche_Alt-Lietzow,Evangelische Kirche Alt-Lietzow ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Denkmalplakette_Deutschland.svg/500x-Denkmalplakette_Deutschland.svg.png,,"52.5181, 13.313"
940,940,http://commons.wikimedia.org/wiki/Category:Boerum_Hill,Boerum Hill ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Globe_Atlantic.svg/500x-Globe_Atlantic.svg.png,,
941,941,http://commons.wikimedia.org/wiki/Category:Forte_Cima_Lan,Forte Cima Lan ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Werk_Cima_di_Lan.Totalansicht_nach_der_Sprengung_durch_die_Italiener._%28BildID_15635276%29.jpg/500px-Werk_Cima_di_Lan.Totalansicht_nach_der_Sprengung_durch_die_Italiener._%28BildID_15635276%29.jpg,IT,"46.01, 11.76"
942,942,http://commons.wikimedia.org/wiki/Category:Art_museum_in_Makhachkala,Daghestan museum of fine arts ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Makhachkala_20180922_192900.jpg/500px-Makhachkala_20180922_192900.jpg,RU,"42.982348, 47.510768"
943,943,http://commons.wikimedia.org/wiki/Category:Evangelische_Kirche_der_Pfalz,Evangelical Church of the Palatinate ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Evangelische_Kirche_der_Pfalz_Logo.svg/500px-Evangelische_Kirche_der_Pfalz_Logo.svg.png,DE,
944,944,http://commons.wikimedia.org/wiki/Category:Tingelstad_kirke,Tingelstad kirke ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Tingelstad_new_church%2C_Gran.jpg/500px-Tingelstad_new_church%2C_Gran.jpg,NO,"60.3953, 10.4858"
945,945,http://commons.wikimedia.org/wiki/Category:Royal_Castle_in_Pozna%C5%84,"Royal Castle, Poznań ",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Castillo_Real%2C_Poznan%2C_Polonia%2C_2014-09-18%2C_DD_42.jpg/500px-Castillo_Real%2C_Poznan%2C_Polonia%2C_2014-09-18%2C_DD_42.jpg,PL,"52.40913, 16.930985"
946,946,http://commons.wikimedia.org/wiki/Category:Castle_of_Daroca,La Morica Encantada ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Icone_chateau_fort.svg/500x-Icone_chateau_fort.svg.png,,
947,947,http://commons.wikimedia.org/wiki/Category:Museum_Kitzb%C3%BChel,Museum Kitzbühel ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Denkmalschutz-AT.svg/500x-Denkmalschutz-AT.svg.png,,"47.445495, 12.391375"
948,948,http://commons.wikimedia.org/wiki/Category:Nizhne-Voskresensky_monastery,Nizhne-Voskresensky Monastery ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Nizhne-Voskresensky_monastery_01.jpg/500px-Nizhne-Voskresensky_monastery_01.jpg,RU,"51.8264, 48.1225"
949,949,http://commons.wikimedia.org/wiki/Category:Singapore_Art_Museum,Singapore Art Museum ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Singapore_Art_Museum_-_20131211.jpg/500px-Singapore_Art_Museum_-_20131211.jpg,SG,"1.297381, 103.851002"
950,950,http://commons.wikimedia.org/wiki/Category:Queen_Victoria_Market,Queen Victoria Market ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Auss_Queen_Victoria_Market.jpg/500px-Auss_Queen_Victoria_Market.jpg,,"-37.807, 144.957"
951,951,http://commons.wikimedia.org/wiki/Category:Bernardine_Cemetery_in_Vilnius,Bernardine Cemetery ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Bernardine_Cemetery4.jpg/500px-Bernardine_Cemetery4.jpg,LT,"54.68, 25.307"
952,952,http://commons.wikimedia.org/wiki/Category:Moni_Rousanou_(Meteora),Moni Rousanou ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Roussanou_Meteora.jpg/500px-Roussanou_Meteora.jpg,GR,"39.7217, 21.6321"
953,953,http://commons.wikimedia.org/wiki/Category:Golden_Cap,Golden Cap ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Golden_Cap_from_Charmouth_beach.jpg/500px-Golden_Cap_from_Charmouth_beach.jpg,,
954,954,http://commons.wikimedia.org/wiki/Category:Mohawk_4_Ice_Centre,Mohawk 4 Ice Centre ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Mohawk_4_Ice_Centre.JPG/500px-Mohawk_4_Ice_Centre.JPG,CA,
955,955,http://commons.wikimedia.org/wiki/Category:Evangelische_Kirche_Hausberge,Evangelische Kirche Hausberge ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Evangelische_Kirche_Hausberge_2.jpg/500px-Evangelische_Kirche_Hausberge_2.jpg,DE,"52.2392, 8.9239"
956,956,http://commons.wikimedia.org/wiki/Category:Melanchthonhaus_Wittenberg,Melanchthonhaus ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lutherstadt_Wittenberg_09-2016_photo10.jpg/500px-Lutherstadt_Wittenberg_09-2016_photo10.jpg,DE,"51.8647, 12.6508"
957,957,http://commons.wikimedia.org/wiki/Category:Grim's_Dyke,Grim's Dyke ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Grims-dyke-main.jpg/500px-Grims-dyke-main.jpg,,
958,958,http://commons.wikimedia.org/wiki/Category:Beachy_Head,Beachy Head ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Beachy_Head%2C_East_Sussex%2C_England-2Oct2011_%281%29.jpg/500px-Beachy_Head%2C_East_Sussex%2C_England-2Oct2011_%281%29.jpg,,"50.7375, 0.2475"
959,959,http://commons.wikimedia.org/wiki/Category:Amphitheatre_(Pompeii),Amphitheatre of Pompeii ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Pompeji_-_Arena.jpg/500px-Pompeji_-_Arena.jpg,IT,"40.7513, 14.495"
960,960,http://commons.wikimedia.org/wiki/Category:Rute_kyrka,Rute Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Sev%C3%A4rd.svg/500x-Sev%C3%A4rd.svg.png,,"57.83372, 18.92344"
961,961,http://commons.wikimedia.org/wiki/Category:LeVeque_Tower,LeVeque Tower ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/500x-Logo_of_the_United_States_National_Park_Service.svg.png,,
962,962,http://commons.wikimedia.org/wiki/Category:Our_Lady_of_Awaiting,Our Lady of Mantara ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Notre-Dame_de_Mantara.JPG/500px-Notre-Dame_de_Mantara.JPG,,"33.5281, 35.38"
963,963,http://commons.wikimedia.org/wiki/Category:Pfarrkirche_hl._Stephan_Weistrach,Pfarrkirche hl. Stephan Weistrach ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Weistrach_aussen.jpg/500px-Weistrach_aussen.jpg,,"48.0556, 14.5836"
964,964,http://commons.wikimedia.org/wiki/Category:Basilique_Saint-Aphrodise_de_B%C3%A9ziers,Basilique Saint-Aphrodise de Béziers ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Logo_monument_historique_-_rouge.svg/500x-Logo_monument_historique_-_rouge.svg.png,,"43.347, 3.21483"
965,965,"http://commons.wikimedia.org/wiki/Category:Pile_Gate,_Dubrovnik","Pile Gate, Dubrovnik ",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Vrata_od_Pila-Dubrovnik.JPG/500px-Vrata_od_Pila-Dubrovnik.JPG,HR,"42.64174, 18.10685"
966,966,http://commons.wikimedia.org/wiki/Category:Ogr%C3%B3d_Bajek_w_Mi%C4%99dzyg%C3%B3rzu,Ogród Bajek w Międzygórzu ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Garden_of_tales.jpg/500px-Garden_of_tales.jpg,PL,"50.2, 16.8"
967,967,http://commons.wikimedia.org/wiki/Category:Rundsilo_(Eckernf%C3%B6rde),Rundsilo ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"54.4743, 9.836"
968,968,http://commons.wikimedia.org/wiki/Category:Lutherse_Kerk_(Utrecht),Lutherse Kerk ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"52.08833, 5.12222"
969,969,http://commons.wikimedia.org/wiki/Category:Sphinx_Observatory,Sphinx Observatory ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Sphinx_Observatory.jpg/500px-Sphinx_Observatory.jpg,CH,"46.5475, 7.985"
970,970,http://commons.wikimedia.org/wiki/Category:Mi%C4%B7e%C4%BCb%C4%81ka,Miķeļbāka ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Mi%C4%B7e%C4%BCb%C4%81ka.JPG/500px-Mi%C4%B7e%C4%BCb%C4%81ka.JPG,LV,"57.5997, 21.9744"
971,971,"http://commons.wikimedia.org/wiki/Category:Gypsy_Moth_IV_(ship,_1967)",Gipsy Moth IV ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/GypsyMothIV.jpg/500px-GypsyMothIV.jpg,,
972,972,"http://commons.wikimedia.org/wiki/Category:St._James's_Cathedral,_Riga",St. James's Cathedral ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Latvia_Riga_St.Jacob_church.jpg/500px-Latvia_Riga_St.Jacob_church.jpg,LV,"56.9508, 24.1047"
973,973,"http://commons.wikimedia.org/wiki/Category:Grand_Hotel_Terminus,_Bergen",Grand Hotel Terminus ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Grand_Hotel_Terminus%2C_Zander_Kaaes_gate%2C_Bergen%2C_Norway_2017-10-03b.jpg/500px-Grand_Hotel_Terminus%2C_Zander_Kaaes_gate%2C_Bergen%2C_Norway_2017-10-03b.jpg,NO,"60.390644, 5.334383"
974,974,http://commons.wikimedia.org/wiki/Category:Minsheng_Bank_Building,Minsheng Bank Building ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Minsheng_Bank_Tower%2C_Wuhan%2C_Hubei_Province%2C_P.R.China.JPG/500px-Minsheng_Bank_Tower%2C_Wuhan%2C_Hubei_Province%2C_P.R.China.JPG,,"30.59639, 114.26778"
975,975,http://commons.wikimedia.org/wiki/Category:Koufonisi,"Koufonisi, Crete ",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Koufonisi_Aerial_Photo.jpg/500px-Koufonisi_Aerial_Photo.jpg,GR,"34.93898, 26.139615"
976,976,http://commons.wikimedia.org/wiki/Category:Elizabeth_Hartwell_Mason_Neck_National_Wildlife_Refuge,Elizabeth Hartwell Mason Neck National Wildlife Refuge ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Mason_Neck_National_Wildlife_Refuge_Boardwalk.JPG/500px-Mason_Neck_National_Wildlife_Refuge_Boardwalk.JPG,,
977,977,http://commons.wikimedia.org/wiki/Category:B%C3%A4renfang_(Waldstein),Baudenkmal ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Baerenfang.jpg/500px-Baerenfang.jpg,DE,"50.1289, 11.855"
978,978,http://commons.wikimedia.org/wiki/Category:Barmsteine,Barmsteine ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Barmsteine_From_D%C3%BCrrnberg.jpg/500px-Barmsteine_From_D%C3%BCrrnberg.jpg,AT,"47.6897, 13.0764"
979,979,http://commons.wikimedia.org/wiki/Category:Pyramid_of_Ameni_Qemau,Pyramid of Ameny Qemau ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Plan-complexe-ameni-kemaou_copie.jpg/500px-Plan-complexe-ameni-kemaou_copie.jpg,EG,"29.7817, 31.2214"
980,980,http://commons.wikimedia.org/wiki/Category:Evergreen_Hamlet,Evergreen Hamlet ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/EvergreenHamlet.jpg/500px-EvergreenHamlet.jpg,,
981,981,http://commons.wikimedia.org/wiki/Category:Park_300_Years_of_Saint_Petersburg,Park 300 Years of Saint Petersburg ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"59.9839, 30.1925"
